DiseaseName	PMID	Line index	The # of total tokens in sentence	Start position of tagged disease in sentence
pa445218	pmid: 22272632	2	14	10
pa445218	pmid: 22272632	3	13	12
pa445218	pmid: 22272632	6	28	8
pa445218	pmid: 22272248	2	19	18
pa445218	pmid: 22272248	3	11	10
pa445218	pmid: 22272248	5	37	7
pa445218	pmid: 22272248	9	23	21
pa445218	pmid: 22271799	2	13	11
pa445218	pmid: 22271799	3	27	25
pa445218	pmid: 22271412	2	16	13
pa445218	pmid: 22271412	3	30	23
pa445218	pmid: 22271412	4	21	19
pa445218	pmid: 22271412	5	28	2
pa445218	pmid: 22271412	14	14	11
pa445218	pmid: 22271055	3	38	29
pa445218	pmid: 22271055	4	17	7
pa445218	pmid: 22271055	5	10	9
pa445218	pmid: 22271054	4	12	4
pa445218	pmid: 22271054	7	13	6
pa445218	pmid: 22271054	9	49	21
pa445218	pmid: 22271054	12	25	17
pa445218	pmid: 22271032	3	20	9
pa445218	pmid: 22271032	5	20	6
pa445218	pmid: 22271032	6	24	18
pa445218	pmid: 22271032	9	24	23
pa445218	pmid: 22270965	2	25	18
pa445218	pmid: 22270965	3	13	2
pa445218	pmid: 22270965	8	24	23
pa445218	pmid: 22270965	10	24	11
pa445218	pmid: 22270965	13	36	35
pa445218	pmid: 22270149	2	14	9
pa445218	pmid: 22270149	3	39	37
pa445218	pmid: 22270149	4	53	10
pa445218	pmid: 22270149	6	16	8
pa445218	pmid: 22270149	9	27	25
pa445218	pmid: 22269414	2	20	19
pa445218	pmid: 22266985	2	12	10
pa445218	pmid: 22266985	3	16	4
pa445218	pmid: 22266985	4	37	36
pa445218	pmid: 22266985	5	21	3
pa445218	pmid: 22266985	14	41	6
pa445218	pmid: 22266848	2	8	6
pa445218	pmid: 22266848	10	18	9
pa445218	pmid: 22266848	13	18	16
pa445218	pmid: 22266188	2	12	11
pa445218	pmid: 22266188	3	22	8
pa445218	pmid: 22266185	2	19	18
pa445218	pmid: 22266185	3	23	22
pa445218	pmid: 22265421	2	13	4
pa445218	pmid: 22265421	4	25	3
pa445218	pmid: 22265421	5	9	4
pa445218	pmid: 22265421	6	33	6
pa445218	pmid: 22265421	10	17	10
pa445218	pmid: 22265420	2	7	5
pa445218	pmid: 22265420	4	23	22
pa445218	pmid: 22265420	6	14	2
pa445218	pmid: 22265420	7	20	19
pa445218	pmid: 22265397	2	11	4
pa445218	pmid: 22265397	3	21	14
pa445218	pmid: 22265327	2	18	9
pa445218	pmid: 22264964	2	12	11
pa445218	pmid: 22264964	3	14	12
pa445218	pmid: 22264964	7	18	8
pa445218	pmid: 22264964	8	9	4
pa445218	pmid: 22264964	10	15	7
pa445218	pmid: 22264850	10	16	8
pa445218	pmid: 22264792	2	17	15
pa445218	pmid: 22264792	3	15	12
pa445218	pmid: 22264027	2	17	7
pa445218	pmid: 22264027	5	36	18
pa445218	pmid: 22264027	7	29	26
pa445218	pmid: 22263802	8	29	7
pa445218	pmid: 22263802	10	31	24
pa445218	pmid: 22263802	11	18	17
pa445218	pmid: 22262868	3	22	7
pa445218	pmid: 22262868	4	79	78
pa445218	pmid: 22262868	11	31	22
pa445218	pmid: 22262369	2	11	5
pa445218	pmid: 22262369	3	21	18
pa445218	pmid: 22262369	7	33	19
pa445218	pmid: 22261919	2	17	14
pa445218	pmid: 22261872	2	20	18
pa445218	pmid: 22261810	2	8	7
pa445218	pmid: 22261810	3	47	9
pa445218	pmid: 22261712	2	15	12
pa445218	pmid: 22261712	3	19	18
pa445218	pmid: 22261712	5	23	22
pa445218	pmid: 22261712	7	10	9
pa445218	pmid: 22261712	11	15	14
pa445218	pmid: 22261592	2	12	3
pa445218	pmid: 22261338	2	19	17
pa445218	pmid: 22261338	3	37	19
pa445218	pmid: 22261331	2	13	12
pa445218	pmid: 22261331	3	13	12
pa445218	pmid: 22261331	7	46	33
pa445218	pmid: 22261331	8	22	4
pa445218	pmid: 22261331	9	56	55
pa445218	pmid: 22260836	2	11	7
pa445218	pmid: 22260836	3	19	2
pa445218	pmid: 22260836	6	18	7
pa445218	pmid: 22260836	7	17	6
pa445218	pmid: 22260836	8	16	15
pa445218	pmid: 22260836	10	16	8
pa445218	pmid: 22260836	14	16	15
pa445218	pmid: 22260836	15	15	5
pa445218	pmid: 22260657	4	20	11
pa445218	pmid: 22260657	9	16	15
pa445218	pmid: 22260016	4	17	16
pa445218	pmid: 22259055	7	36	5
pa445218	pmid: 22259024	2	13	10
pa445218	pmid: 22258879	2	8	7
pa445218	pmid: 22258856	8	29	20
pa445218	pmid: 22258816	2	18	13
pa445218	pmid: 22258816	3	24	12
pa445218	pmid: 22258816	14	25	11
pa445218	pmid: 22258815	8	24	11
pa445218	pmid: 22258815	13	37	22
pa445218	pmid: 22258068	3	24	21
pa445218	pmid: 22258068	9	20	15
pa445218	pmid: 22258068	11	17	8
pa445218	pmid: 22253833	4	20	17
pa445218	pmid: 22253347	3	33	6
pa445218	pmid: 22253347	4	24	22
pa445218	pmid: 22252658	3	41	12
pa445218	pmid: 22252658	4	40	36
pa445218	pmid: 22252658	5	41	35
pa445218	pmid: 22251937	2	20	18
pa445218	pmid: 22251937	4	26	25
pa445218	pmid: 22251549	2	8	7
pa445218	pmid: 22251549	3	12	5
pa445218	pmid: 22251549	5	20	9
pa445218	pmid: 22251549	7	22	8
pa445218	pmid: 22251549	10	15	6
pa445218	pmid: 22250636	7	21	20
pa445218	pmid: 22250057	2	8	4
pa445218	pmid: 22249738	2	10	3
pa445218	pmid: 22249732	2	8	7
pa445218	pmid: 22249272	2	27	19
pa445218	pmid: 22249272	3	26	25
pa445218	pmid: 22249272	4	24	13
pa445218	pmid: 22249132	2	15	13
pa445218	pmid: 22249132	3	23	16
pa445218	pmid: 22249132	5	27	11
pa445218	pmid: 22249132	8	19	10
pa445218	pmid: 22248802	2	11	9
pa445218	pmid: 22248802	4	22	15
pa445218	pmid: 22248802	5	24	20
pa445218	pmid: 22248802	6	17	13
pa445218	pmid: 22248802	7	25	23
pa445218	pmid: 22248802	8	20	18
pa445218	pmid: 22248802	9	18	8
pa445218	pmid: 22248802	10	27	26
pa445218	pmid: 22248601	2	23	18
pa445218	pmid: 22248601	4	32	30
pa445218	pmid: 22248601	5	34	7
pa445218	pmid: 22248600	2	10	7
pa445218	pmid: 22248600	3	13	5
pa445218	pmid: 22248600	6	10	9
pa445218	pmid: 22248600	17	31	27
pa445218	pmid: 22247824	2	12	11
pa445218	pmid: 22247824	3	22	9
pa445218	pmid: 22247824	5	23	9
pa445218	pmid: 22247824	7	52	51
pa445218	pmid: 22247824	8	23	22
pa445218	pmid: 22247788	5	36	34
pa445218	pmid: 22246854	3	21	11
pa445218	pmid: 22246854	12	27	15
pa445218	pmid: 22246618	11	20	19
pa445218	pmid: 22246618	15	21	9
pa445218	pmid: 22246618	16	11	6
pa445218	pmid: 22246618	17	14	8
pa445218	pmid: 22246618	18	20	4
pa445218	pmid: 22246595	2	11	10
pa445218	pmid: 22246595	5	36	35
pa445218	pmid: 22246595	8	11	10
pa445218	pmid: 22246595	15	16	15
pa445218	pmid: 22246595	16	34	13
pa445218	pmid: 22246533	2	12	8
pa445218	pmid: 22246533	4	35	16
pa445218	pmid: 22246533	9	18	12
pa445218	pmid: 22246533	10	27	24
pa445218	pmid: 22246533	11	15	10
pa445218	pmid: 22246317	7	18	6
pa445218	pmid: 22246279	2	14	6
pa445218	pmid: 22246279	3	16	2
pa445218	pmid: 22246279	4	12	3
pa445218	pmid: 22246279	5	21	14
pa445218	pmid: 22246279	6	21	18
pa445218	pmid: 22246279	9	13	7
pa445218	pmid: 22246279	13	11	3
pa445218	pmid: 22246279	14	9	8
pa445218	pmid: 22246279	15	19	4
pa445218	pmid: 22246279	16	32	13
pa445218	pmid: 22246103	2	9	7
pa445218	pmid: 22246103	4	16	8
pa445218	pmid: 22246103	5	20	13
pa445218	pmid: 22246103	8	26	11
pa445218	pmid: 22246103	11	33	12
pa445218	pmid: 22246103	12	15	12
pa445218	pmid: 22245846	2	9	4
pa445218	pmid: 22245846	3	25	19
pa445218	pmid: 22245846	4	15	6
pa445218	pmid: 22245846	5	20	9
pa445218	pmid: 22245846	8	33	23
pa445218	pmid: 22245846	10	36	4
pa445218	pmid: 22245846	11	17	7
pa445218	pmid: 22245846	12	22	20
pa445218	pmid: 22245846	13	25	7
pa445218	pmid: 22245846	14	15	9
pa445218	pmid: 22245846	15	9	5
pa445218	pmid: 22245693	2	12	10
pa445218	pmid: 22245693	3	18	16
pa445218	pmid: 22245197	2	15	13
pa445218	pmid: 22245197	3	16	14
pa445218	pmid: 22245197	4	24	15
pa445218	pmid: 22244849	2	14	5
pa445218	pmid: 22244849	7	23	21
pa445218	pmid: 22244303	2	17	11
pa445218	pmid: 22244303	3	18	2
pa445218	pmid: 22244303	5	23	22
pa445218	pmid: 22244303	6	27	20
pa445218	pmid: 22244109	2	20	19
pa445218	pmid: 22244109	5	37	34
pa445218	pmid: 22244109	10	37	6
pa445218	pmid: 22241962	2	16	11
pa445218	pmid: 22241962	3	18	12
pa445218	pmid: 22241962	4	24	19
pa445218	pmid: 22241962	6	20	13
pa445218	pmid: 22241962	10	40	39
pa445218	pmid: 22241899	2	11	10
pa445218	pmid: 22241899	3	19	6
pa445218	pmid: 22241738	5	36	20
pa445218	pmid: 22241738	10	33	31
pa445218	pmid: 22241445	2	11	3
pa445218	pmid: 22241445	3	14	13
pa445218	pmid: 22241445	6	16	8
pa445218	pmid: 22241445	8	36	35
pa445218	pmid: 22241445	9	15	6
pa445218	pmid: 22241371	3	12	10
pa445218	pmid: 22241369	2	25	11
pa445218	pmid: 22241369	3	50	7
pa445218	pmid: 22241369	10	12	11
pa445218	pmid: 22240836	2	8	4
pa445218	pmid: 22240790	2	14	9
pa445218	pmid: 22240790	3	15	12
pa445218	pmid: 22240790	4	33	19
pa445218	pmid: 22240790	5	20	13
pa445218	pmid: 22240790	7	28	8
pa445218	pmid: 22240790	8	35	33
pa445218	pmid: 22240790	9	14	11
pa445218	pmid: 22238308	2	11	9
pa445218	pmid: 22238308	4	11	9
pa445218	pmid: 22238308	5	14	13
pa445218	pmid: 22238072	2	15	13
pa445218	pmid: 22238072	9	18	7
pa445218	pmid: 22238072	13	16	14
pa445218	pmid: 22237835	2	19	13
pa445218	pmid: 22237835	3	20	17
pa445218	pmid: 22237835	5	63	17
pa445218	pmid: 22237835	13	11	10
pa445218	pmid: 22237676	17	13	12
pa445218	pmid: 22237599	2	14	13
pa445218	pmid: 22237599	3	20	18
pa445218	pmid: 22237599	8	32	11
pa445218	pmid: 22237599	9	29	18
pa445218	pmid: 22237599	10	17	9
pa445218	pmid: 22237148	2	14	8
pa445218	pmid: 22237148	3	42	10
pa445218	pmid: 22237148	4	24	10
pa445218	pmid: 22237148	6	32	11
pa445218	pmid: 22236871	4	19	11
pa445218	pmid: 22236871	7	22	12
pa445218	pmid: 22236871	9	21	7
pa445218	pmid: 22236871	11	24	5
pa445218	pmid: 22236871	13	11	10
pa445218	pmid: 22236743	3	25	11
pa445218	pmid: 22236743	13	20	8
pa445218	pmid: 22234980	2	15	9
pa445218	pmid: 22234980	3	31	29
pa445218	pmid: 22234980	4	23	19
pa445218	pmid: 22234980	5	80	8
pa445218	pmid: 22233948	3	13	11
pa445218	pmid: 22233948	5	24	22
pa445218	pmid: 22233946	2	15	8
pa445218	pmid: 22233946	4	34	31
pa445218	pmid: 22233946	5	35	29
pa445218	pmid: 22233946	9	21	5
pa445218	pmid: 22233946	10	12	4
pa445218	pmid: 22233946	12	17	2
pa445218	pmid: 22233946	13	15	14
pa445218	pmid: 22233809	2	18	17
pa445218	pmid: 22233809	3	17	7
pa445218	pmid: 22233809	4	17	15
pa445218	pmid: 22233809	6	65	45
pa445218	pmid: 22233809	8	14	13
pa445218	pmid: 22233582	2	19	18
pa445218	pmid: 22233582	3	31	26
pa445218	pmid: 22233582	4	21	20
pa445218	pmid: 22233582	6	24	13
pa445218	pmid: 22233582	10	28	8
pa445218	pmid: 22232734	2	22	16
pa445218	pmid: 22232734	3	15	13
pa445218	pmid: 22232734	5	35	13
pa445218	pmid: 22232734	7	34	21
pa445218	pmid: 22232734	12	27	17
pa445218	pmid: 22232731	4	35	13
pa445218	pmid: 22232731	8	22	18
pa445218	pmid: 22232555	2	20	13
pa445218	pmid: 22232555	3	13	11
pa445218	pmid: 22232555	4	24	17
pa445218	pmid: 22232555	5	21	13
pa445218	pmid: 22232555	9	30	28
pa445218	pmid: 22232555	11	27	25
pa445218	pmid: 22232555	13	38	36
pa445218	pmid: 22232209	2	15	12
pa445218	pmid: 22232209	4	27	22
pa445218	pmid: 22232209	5	42	11
pa445218	pmid: 22232209	8	44	43
pa445218	pmid: 22232209	9	20	13
pa445218	pmid: 22232209	10	24	23
pa445218	pmid: 22231631	2	13	12
pa445218	pmid: 22231631	9	18	9
pa445218	pmid: 22231028	2	17	8
pa445218	pmid: 22231028	3	25	8
pa445218	pmid: 22231028	4	21	19
pa445218	pmid: 22231028	10	18	15
pa445218	pmid: 22231028	11	49	6
pa445218	pmid: 22231028	13	16	2
pa445218	pmid: 22229078	5	20	6
pa445218	pmid: 22229078	6	29	20
pa445218	pmid: 22228907	2	15	12
pa445218	pmid: 22228907	3	21	18
pa445218	pmid: 22228907	6	67	58
pa445218	pmid: 22228907	7	14	2
pa445218	pmid: 22228907	8	16	9
pa445218	pmid: 22228907	10	34	23
pa445218	pmid: 22228907	11	36	35
pa445218	pmid: 22228630	5	35	31
pa445218	pmid: 22228630	10	19	5
pa445218	pmid: 22228104	2	13	12
pa445218	pmid: 22228104	3	29	28
pa445218	pmid: 22228104	4	23	15
pa445218	pmid: 22228052	3	36	19
pa445218	pmid: 22228052	4	17	14
pa445218	pmid: 22228052	7	17	16
pa445218	pmid: 22228052	10	22	20
pa445218	pmid: 22228050	2	15	8
pa445218	pmid: 22228050	4	18	8
pa445218	pmid: 22228049	2	18	4
pa445218	pmid: 22228049	3	16	6
pa445218	pmid: 22228049	5	14	13
pa445218	pmid: 22228049	10	27	12
pa445218	pmid: 22227579	2	12	11
pa445218	pmid: 22226782	2	10	8
pa445218	pmid: 22226782	3	21	19
pa445218	pmid: 22226782	4	22	11
pa445218	pmid: 22226241	2	6	5
pa445218	pmid: 22225963	3	20	9
pa445218	pmid: 22225274	2	9	8
pa445218	pmid: 22223849	2	12	7
pa445218	pmid: 22223849	3	17	5
pa445218	pmid: 22223849	5	37	25
pa445218	pmid: 22222635	2	13	12
pa445218	pmid: 22222635	5	29	28
pa445218	pmid: 22222635	6	13	9
pa445218	pmid: 22222635	7	32	8
pa445218	pmid: 22222635	8	26	25
pa445218	pmid: 22222635	9	32	15
pa445218	pmid: 22222635	10	40	7
pa445218	pmid: 22222635	11	33	15
pa445218	pmid: 22222375	2	8	7
pa445218	pmid: 22222375	5	33	24
pa445218	pmid: 22222375	6	24	23
pa445218	pmid: 22222375	7	28	21
pa445218	pmid: 22222375	9	24	23
pa445218	pmid: 22221899	3	43	23
pa445218	pmid: 22221899	4	40	18
pa445218	pmid: 22221899	10	25	15
pa445218	pmid: 22221784	5	23	22
pa445218	pmid: 22221702	2	16	4
pa445218	pmid: 22221702	4	14	9
pa445218	pmid: 22221702	5	30	15
pa445218	pmid: 22221702	8	14	6
pa445218	pmid: 22221702	10	18	5
pa445218	pmid: 22221702	11	32	22
pa445218	pmid: 22221702	14	19	14
pa445218	pmid: 22221702	15	19	18
pa445218	pmid: 22221606	2	6	5
pa445218	pmid: 22221605	2	11	10
pa445218	pmid: 22221605	3	19	8
pa445218	pmid: 22221605	4	21	14
pa445218	pmid: 22221605	5	28	27
pa445218	pmid: 22221605	9	11	9
pa445218	pmid: 22221605	10	9	5
pa445218	pmid: 22221605	13	19	10
pa445218	pmid: 22221605	15	16	12
pa445218	pmid: 22221605	17	14	13
pa445218	pmid: 22221575	4	12	5
pa445218	pmid: 22221575	11	17	6
pa445218	pmid: 22221480	2	11	7
pa445218	pmid: 22221480	3	25	24
pa445218	pmid: 22220212	6	16	2
pa445218	pmid: 22220206	2	18	7
pa445218	pmid: 22220206	5	28	25
pa445218	pmid: 22220206	11	25	8
pa445218	pmid: 22220202	2	8	4
pa445218	pmid: 22220202	3	17	15
pa445218	pmid: 22220202	5	29	7
pa445218	pmid: 22220202	6	20	16
pa445218	pmid: 22220202	12	25	11
pa445218	pmid: 22219598	2	18	16
pa445218	pmid: 22219598	3	26	14
pa445218	pmid: 22219598	6	39	24
pa445218	pmid: 22219598	7	21	20
pa445218	pmid: 22219598	10	16	11
pa445218	pmid: 22219598	17	30	21
pa445218	pmid: 22219001	2	19	18
pa445218	pmid: 22219001	3	11	7
pa445218	pmid: 22219001	7	26	25
pa445218	pmid: 22219001	8	18	16
pa445218	pmid: 22219001	12	25	21
pa445218	pmid: 22217246	2	10	9
pa445218	pmid: 22217246	3	39	2
pa445218	pmid: 22216460	5	14	4
pa445218	pmid: 22215331	14	23	22
pa445218	pmid: 22215137	5	27	13
pa445218	pmid: 22215137	13	11	10
pa445218	pmid: 22215137	14	29	28
pa445218	pmid: 22214289	2	12	4
pa445218	pmid: 22214289	5	10	5
pa445218	pmid: 22214289	6	33	12
pa445218	pmid: 22214289	7	18	16
pa445218	pmid: 22214289	12	24	14
pa445218	pmid: 22213587	3	22	18
pa445218	pmid: 22213458	8	29	13
pa445218	pmid: 22213426	2	17	16
pa445218	pmid: 22213426	3	35	2
pa445218	pmid: 22213329	5	15	4
pa445218	pmid: 22213176	2	8	5
pa445218	pmid: 22213176	3	16	11
pa445218	pmid: 22213176	4	24	5
pa445218	pmid: 22213176	8	22	20
pa445218	pmid: 22213144	2	15	14
pa445218	pmid: 22213144	4	10	8
pa445218	pmid: 22213144	6	36	8
pa445218	pmid: 22213144	8	19	9
pa445218	pmid: 22213144	10	28	4
pa445218	pmid: 22213040	2	18	5
pa445218	pmid: 22213040	4	24	20
pa445218	pmid: 22213040	5	33	3
pa445218	pmid: 22213040	6	23	2
pa445218	pmid: 22213040	8	16	14
pa445218	pmid: 22213040	11	18	16
pa445218	pmid: 22213040	13	16	15
pa445218	pmid: 22212610	2	19	11
pa445218	pmid: 22212610	4	19	9
pa445218	pmid: 22212610	9	11	8
pa445218	pmid: 22212610	10	28	14
pa445218	pmid: 22212610	13	29	10
pa445218	pmid: 22212610	14	14	7
pa445218	pmid: 22212610	15	36	29
pa445218	pmid: 22212556	3	17	12
pa445218	pmid: 22212451	2	13	10
pa445218	pmid: 22212451	4	51	47
pa445218	pmid: 22212451	5	40	31
pa445218	pmid: 22212451	6	40	38
pa445218	pmid: 22212451	7	42	41
pa445218	pmid: 22212451	9	40	29
pa445218	pmid: 22211710	2	20	19
pa445218	pmid: 22211710	3	20	16
pa445218	pmid: 22211710	6	19	9
pa445218	pmid: 22211710	14	21	20
pa445218	pmid: 22211100	2	14	9
pa445218	pmid: 22211100	4	19	18
pa445218	pmid: 22211100	5	37	13
pa445218	pmid: 22211100	7	23	12
pa445218	pmid: 22210438	10	20	6
pa445218	pmid: 22210438	11	40	18
pa445218	pmid: 22210381	2	17	14
pa445218	pmid: 22210381	3	29	26
pa445218	pmid: 22210381	5	26	19
pa445218	pmid: 22210381	6	30	15
pa445218	pmid: 22210381	10	47	44
pa445218	pmid: 22209958	2	11	6
pa445218	pmid: 22209958	3	8	7
pa445218	pmid: 22209958	8	19	18
pa445218	pmid: 22209766	3	34	22
pa445218	pmid: 22209766	6	53	45
pa445218	pmid: 22209537	3	23	17
pa445218	pmid: 22209537	4	24	23
pa445218	pmid: 22209537	5	24	15
pa445218	pmid: 22209537	7	30	6
pa445218	pmid: 22209537	9	43	20
pa445218	pmid: 22208966	2	11	10
pa445218	pmid: 22208966	3	21	20
pa445218	pmid: 22208613	2	10	8
pa445218	pmid: 22208613	4	30	3
pa445218	pmid: 22208613	5	66	35
pa445218	pmid: 22208613	13	39	38
pa445218	pmid: 22208613	14	22	19
pa445218	pmid: 22208494	2	6	5
pa445218	pmid: 22208494	3	30	23
pa445218	pmid: 22208494	6	11	4
pa445218	pmid: 22208494	7	30	25
pa445218	pmid: 22208494	8	31	29
pa445218	pmid: 22208494	10	9	6
pa445218	pmid: 22208494	11	29	20
pa445218	pmid: 22208494	12	24	4
pa445218	pmid: 22207048	2	13	11
pa445218	pmid: 22207048	3	11	2
pa445218	pmid: 22207048	4	19	17
pa445218	pmid: 22207048	5	13	11
pa445218	pmid: 22207048	6	16	15
pa445218	pmid: 22207048	7	8	3
pa445218	pmid: 22207048	9	37	26
pa445218	pmid: 22207048	11	7	2
pa445218	pmid: 22207048	12	15	7
pa445218	pmid: 22207048	13	14	12
pa445218	pmid: 22207048	14	13	11
pa445218	pmid: 22207048	15	11	5
pa445218	pmid: 22207048	17	12	10
pa445218	pmid: 22207048	18	16	14
pa445218	pmid: 22205974	3	20	19
pa445218	pmid: 22205456	11	56	39
pa445218	pmid: 22204556	5	21	5
pa445218	pmid: 22203845	2	14	5
pa445218	pmid: 22203845	3	16	9
pa445218	pmid: 22203731	2	10	9
pa445218	pmid: 22203731	3	33	25
pa445218	pmid: 22203495	2	14	13
pa445218	pmid: 22203495	3	18	17
pa445218	pmid: 22203495	4	30	17
pa445218	pmid: 22203495	6	29	21
pa445218	pmid: 22203495	8	16	8
pa445218	pmid: 22203495	11	52	33
pa445218	pmid: 22203495	12	21	10
pa445218	pmid: 22203481	3	26	25
pa445218	pmid: 22203456	9	66	63
pa445218	pmid: 22202412	2	17	11
pa445218	pmid: 22202412	6	19	8
pa445218	pmid: 22202412	8	13	7
pa445218	pmid: 22202412	9	12	11
pa445218	pmid: 22202412	11	17	7
pa445218	pmid: 22202412	14	13	6
pa445218	pmid: 22202412	18	18	10
pa445218	pmid: 22202411	2	14	8
pa445218	pmid: 22202411	4	14	7
pa445218	pmid: 22202411	5	23	10
pa445218	pmid: 22202411	6	19	2
pa445218	pmid: 22202411	13	11	10
pa445218	pmid: 22202410	2	13	7
pa445218	pmid: 22202410	3	38	11
pa445218	pmid: 22202410	6	26	17
pa445218	pmid: 22202409	2	16	12
pa445218	pmid: 22202409	6	13	3
pa445218	pmid: 22202409	7	12	8
pa445218	pmid: 22202409	9	20	6
pa445218	pmid: 22202409	12	21	8
pa445218	pmid: 22202408	8	23	20
pa445218	pmid: 22202377	5	15	10
pa445218	pmid: 22202292	2	15	14
pa445218	pmid: 22202292	3	30	21
pa445218	pmid: 22202286	3	8	7
pa445218	pmid: 22202286	5	13	10
pa445218	pmid: 22202286	7	10	9
pa445218	pmid: 22202286	8	27	26
pa445218	pmid: 22202286	10	10	9
pa445218	pmid: 22202286	11	28	27
pa445218	pmid: 22202286	12	15	6
pa445218	pmid: 22202286	13	12	11
pa445218	pmid: 22202286	14	20	10
pa445218	pmid: 22202273	2	20	5
pa445218	pmid: 22202273	5	19	2
pa445218	pmid: 22202273	6	24	16
pa445218	pmid: 22202273	7	24	2
pa445218	pmid: 22202273	8	11	4
pa445218	pmid: 22202273	9	25	24
pa445218	pmid: 22202271	4	25	5
pa445218	pmid: 22202255	8	12	9
pa445218	pmid: 22202255	12	12	9
pa445218	pmid: 22202255	14	12	9
pa445218	pmid: 22202254	2	22	11
pa445218	pmid: 22202254	3	31	10
pa445218	pmid: 22202254	4	21	11
pa445218	pmid: 22202254	6	6	3
pa445218	pmid: 22202254	9	9	2
pa445218	pmid: 22202254	11	33	26
pa445218	pmid: 22202233	2	16	15
pa445218	pmid: 22202233	3	20	19
pa445218	pmid: 22202233	6	28	27
pa445218	pmid: 22202233	14	22	20
pa445218	pmid: 22201834	2	8	6
pa445218	pmid: 22201834	4	25	2
pa445218	pmid: 22201834	6	13	12
pa445218	pmid: 22201186	2	17	12
pa445218	pmid: 22201186	3	27	18
pa445218	pmid: 22201186	4	20	15
pa445218	pmid: 22201186	5	29	15
pa445218	pmid: 22201186	6	26	24
pa445218	pmid: 22201186	9	33	23
pa445218	pmid: 22201186	10	36	22
pa445218	pmid: 22200978	2	14	11
pa445218	pmid: 22200978	3	26	24
pa445218	pmid: 22200969	2	23	21
pa445218	pmid: 22200969	3	9	4
pa445218	pmid: 22200969	4	11	7
pa445218	pmid: 22200969	6	19	13
pa445218	pmid: 22200969	7	30	28
pa445218	pmid: 22200969	12	19	5
pa445218	pmid: 22200969	16	28	27
pa445218	pmid: 22200913	2	13	10
pa445218	pmid: 22200913	5	24	22
pa445218	pmid: 22200913	6	27	15
pa445218	pmid: 22200913	11	17	15
pa445218	pmid: 22200892	2	12	10
pa445218	pmid: 22200892	3	21	19
pa445218	pmid: 22200892	4	22	17
pa445218	pmid: 22200892	8	38	36
pa445218	pmid: 22200892	9	20	19
pa445218	pmid: 22200743	2	15	13
pa445218	pmid: 22200743	7	45	18
pa445218	pmid: 22200743	9	34	20
pa445218	pmid: 22200682	2	23	9
pa445218	pmid: 22200682	4	14	6
pa445218	pmid: 22200682	5	31	27
pa445218	pmid: 22200682	6	18	12
pa445218	pmid: 22200682	26	23	21
pa445218	pmid: 22200041	2	19	18
pa445218	pmid: 22200041	4	37	32
pa445218	pmid: 22200041	6	21	19
pa445218	pmid: 22200040	2	11	9
pa445218	pmid: 22200040	3	14	8
pa445218	pmid: 22200040	4	22	20
pa445218	pmid: 22200040	5	22	15
pa445218	pmid: 22200040	10	20	19
pa445218	pmid: 22199998	2	14	11
pa445218	pmid: 22199998	3	28	15
pa445218	pmid: 22199336	2	10	9
pa445218	pmid: 22199336	3	18	5
pa445218	pmid: 22199336	4	18	16
pa445218	pmid: 22199336	6	28	12
pa445218	pmid: 22198808	2	8	2
pa445218	pmid: 22198808	3	13	3
pa445218	pmid: 22198808	4	24	21
pa445218	pmid: 22198777	4	16	11
pa445218	pmid: 22198777	6	36	21
pa445218	pmid: 22197238	3	17	15
pa445218	pmid: 22197238	8	51	33
pa445218	pmid: 22197234	2	5	4
pa445218	pmid: 22197234	3	17	16
pa445218	pmid: 22197234	4	16	7
pa445218	pmid: 22197234	15	9	6
pa445218	pmid: 22197234	19	28	17
pa445218	pmid: 22197222	7	17	14
pa445218	pmid: 22196670	2	12	7
pa445218	pmid: 22196670	3	24	23
pa445218	pmid: 22196670	4	13	11
pa445218	pmid: 22196670	7	25	24
pa445218	pmid: 22194634	2	15	14
pa445218	pmid: 22194634	3	19	3
pa445218	pmid: 22194529	2	19	10
pa445218	pmid: 22194529	4	21	6
pa445218	pmid: 22194529	6	15	9
pa445218	pmid: 22194529	7	21	12
pa445218	pmid: 22194529	9	67	8
pa445218	pmid: 22194529	12	20	18
pa445218	pmid: 22194529	13	27	22
pa445218	pmid: 22194465	2	11	7
pa445218	pmid: 22194465	4	21	15
pa445218	pmid: 22194465	5	19	17
pa445218	pmid: 22194465	7	21	16
pa445218	pmid: 22194465	10	28	24
pa445218	pmid: 22194440	2	13	11
pa445218	pmid: 22194440	6	36	24
pa445218	pmid: 22194440	9	25	24
pa445218	pmid: 22194027	12	26	18
pa445218	pmid: 22192731	4	23	18
pa445218	pmid: 22191040	2	11	3
pa445218	pmid: 22191040	3	19	7
pa445218	pmid: 22191040	5	17	14
pa445218	pmid: 22191040	6	39	25
pa445218	pmid: 22191002	3	14	9
pa445218	pmid: 22190866	2	26	13
pa445218	pmid: 22190866	3	21	15
pa445218	pmid: 22190866	4	22	18
pa445218	pmid: 22190866	5	31	3
pa445218	pmid: 22190470	6	20	19
pa445218	pmid: 22189301	6	43	27
pa445218	pmid: 22189301	9	11	4
pa445218	pmid: 22189235	2	13	12
pa445218	pmid: 22189235	3	22	8
pa445218	pmid: 22189026	2	14	13
pa445218	pmid: 22189026	4	21	17
pa445218	pmid: 22189026	5	17	7
pa445218	pmid: 22189026	19	17	8
pa445218	pmid: 22189026	22	21	11
pa445218	pmid: 22188961	3	19	2
